companyNumber,companyJurisdiction,companyName,officerName,Appears,same,officerPosition,officerStartDate,officerEndDate,officerNationality,officerOccupation
7700556,gb,LONGFIELD ACADEMY TRUST,DAVID JOHN HEATON,1,FALSE,director,11/07/11,05/12/13,,RETIRED COLLEGE PRINCIPAL
7033915,gb,MALTBY LEARNING TRUST,DAVID JOHN HORRIGAN,1,FALSE,director,12/02/14,,,PRINCIPAL
7490390,gb,ST. JOSEPH'S COLLEGE EDMUND RICE ACADEMY TRUST,DAVID JOHN KAVANAGH,1,FALSE,director,01/04/15,,,SCHOOLS OFFICER
7617529,gb,CREATIVE EDUCATION TRUST,DAVID JOHN LANE FREER ANDERSON,1,FALSE,director,28/04/11,,,BANKER
9484306,gb,TEACH POOLE,DAVID JOHN PAWLING,1,FALSE,director,11/03/15,,,CHILDMINDER
8440868,gb,THE WYTHENSHAWE CATHOLIC ACADEMY TRUST,DAVID JOHN ROBERTS,1,FALSE,director,12/03/13,,,CATHOLIC PRIEST
7475515,gb,READING SCHOOL,DAVID JOHN TALBOT,1,FALSE,director,14/03/11,30/11/11,,ENGINEER
8253770,gb,THE BISHOP KONSTANT CATHOLIC ACADEMY TRUST,DAVID JOHN WRIGHT,1,FALSE,director,15/10/12,,,BUSINESS MANAGER
9861442,gb,RIVER TEES MULTI-ACADEMY TRUST,DAVID JONES,1,FALSE,director,06/11/15,,,RECRUITMENT CONSULTANT
9284055,gb,DRB IGNITE MULTI ACADEMY TRUST,DAVID JOSEPH BAGLEY,1,FALSE,director,28/10/14,,,ACCOUNTANT
7033915,gb,MALTBY LEARNING TRUST,DAVID LEE SUTTON,1,FALSE,director,29/09/09,,,HEAD TEACHER
7890769,gb,REDDISH VALE ACADEMY TRUST,DAVID MAGRATH,1,FALSE,director,25/03/14,,,NONE
7565242,gb,PENINSULA LEARNING TRUST,DAVID MARK JOHN PARKER,1,FALSE,director,15/03/11,,,PRINCIPAL
8122579,gb,SEAFORD HEAD ACADEMY TRUST,DAVID MARTIN GREAVES,1,FALSE,secretary,28/06/12,,,
8179242,gb,THE STOUR ACADEMY TRUST,DAVID MICHAEL COWLEY,1,FALSE,director,14/08/12,23/11/12,,NONE
8718489,gb,NEW HAW COMMUNITY SCHOOL,DAVID MICHAEL CUNNINGHAM,1,FALSE,director,04/10/13,,,MANAGEMENT CONSULTANT
7929429,gb,CHIPPING NORTON SCHOOL ACADEMY TRUST,DAVID NORMAN CHERRY,1,FALSE,director,31/01/12,12/01/15,,RETIRED CHARTERED SURVEYOR
6182612,gb,THE DAVID ROSS EDUCATION TRUST,DAVID PETER JOHN ROSS,1,FALSE,director,09/05/07,,,DIRECTOR
7796938,gb,VYNERS LEARNING TRUST,DAVID PETER TROOD,1,FALSE,director,04/10/11,,,SOLICITOR
8905350,gb,WOODFIELD SCHOOL,DAVID PHILLIPS,1,FALSE,director,01/09/14,,,TEACHER
7565242,gb,PENINSULA LEARNING TRUST,DAVID RALPH FISHER,1,FALSE,director,15/03/11,15/01/15,,NONE
7485466,gb,ALCESTER GRAMMAR SCHOOL,DAVID ROGER GLASBEY,1,FALSE,director,28/03/11,31/08/14,,MANAGING DIRECTOR - INDEPENDANT FINANCIA
7475515,gb,READING SCHOOL,DAVID RONALD FISHER,1,FALSE,director,14/03/11,,,LOCAL GOVERNMENT OFFICER
7690776,gb,STRATFORD-UPON-AVON SCHOOL,DAVID ROWLANDS WILLIAMS,1,FALSE,director,04/07/11,31/08/13,,HEADTEACHER
2336587,gb,LEIGH ACADEMIES TRUST,DAVID ROY WATLING,1,FALSE,secretary,07/11/08,10/01/12,,ACCOUNTANT
7490390,gb,ST. JOSEPH'S COLLEGE EDMUND RICE ACADEMY TRUST,DAVID RUSHTON,1,FALSE,director,29/02/16,,,ENVIRONMENTAL HEALTH & SAFETY SPECIALIST
7808732,gb,CARMEL EDUCATION TRUST,DAVID RUSSELL,1,FALSE,director,01/03/13,,,ROMAN CATHOLIC PRIEST
7208598,gb,DOVER CHRIST CHURCH ACADEMY,DAVID RUSSELL LEAH,1,FALSE,director,30/03/10,,,ACCOUNTANT
7465701,gb,THE GORSE ACADEMIES TRUST,DAVID STEVEN MORGAN,1,FALSE,director,09/12/10,,,SOLICITOR
6182612,gb,THE DAVID ROSS EDUCATION TRUST,DAVID STONE,1,FALSE,director,13/06/16,,,SOCIAL ENTERPRISE ADVISER
7386086,gb,SCHOOL PARTNERSHIP TRUST ACADEMIES,DAVID STUART WHITE,1,FALSE,director,27/05/16,,,RETIRED
8158582,gb,DEVIZES SCHOOL,DAVID SYER BOUSFIELD,1,FALSE,director,26/07/12,,,GOVERNOR
7430317,gb,REDHILL ACADEMY TRUST,DAVID THOMAS WOOD,1,FALSE,director,01/12/10,,,RETIRED SCHOOL TEACHER
7485466,gb,ALCESTER GRAMMAR SCHOOL,DAVID TONY SMITH,1,FALSE,director,06/12/11,,,TEACHER
6182612,gb,THE DAVID ROSS EDUCATION TRUST,DAVID VERNON OVERTON,1,FALSE,director,26/03/07,,,RETIRED SOLICITOR
8340120,gb,THE PROPELLER ACADEMY TRUST,DAVINA GAIL MACKAY,1,FALSE,director,14/01/13,01/07/14,,LEGACY ADMINISTRATION MANAGER
8451749,gb,REACH2KENT ACADEMY TRUST,DEAN ASHTON,1,FALSE,director,19/03/13,16/12/14,,COMPANY DIRECTOR
8296921,gb,L.E.A.D. MULTI-ACADEMY TRUST,DEAN STEWART POMEROY,1,FALSE,director,17/09/13,18/03/15,,EXECUTIVE HEADTEACHER
8418341,gb,ACORN ACADEMY CORNWALL,DEANNE MARY FISHBOURNE,1,FALSE,director,16/10/13,28/02/14,,CONSULTANT
7697158,gb,WEST KIRBY GRAMMAR SCHOOL,DEBORAH ANNE FAVAGER,1,FALSE,director,07/07/11,,,RETIRED
7805262,gb,GAWTHORPE COMMUNITY ACADEMY TRUST,DEBORAH ANNE HARDAKER,1,TRUE,director,17/06/14,,,HLTA
7805262,gb,GAWTHORPE COMMUNITY ACADEMY TRUST,DEBORAH CAYGILL,1,FALSE,director,01/11/11,30/10/12,,TEACHER
7638999,gb,JOHN HAMPDEN GRAMMAR SCHOOL,DEBORAH JANE DAVEY,1,FALSE,director,06/06/11,07/07/15,,LAWYER
7430317,gb,REDHILL ACADEMY TRUST,DEBORAH JANE HAYNES,1,FALSE,director,01/12/10,,,NONE
8320065,gb,TRANSFORM TRUST,DEBORAH JEAN WARWICK,1,FALSE,director,05/12/12,01/01/15,,RETIRED
8357352,gb,SPALDING GRAMMAR SCHOOL,DEBRA HASLAM,1,FALSE,director,11/11/13,,,PERSONAL ASSISTANT
7890769,gb,REDDISH VALE ACADEMY TRUST,DEBRA LOUISA SEMPLE,1,FALSE,director,01/03/12,18/03/14,,NONE
7475515,gb,READING SCHOOL,DEIRDRE SMITH,1,FALSE,director,01/09/15,,,SELF EMPLOYED
8098007,gb,THE ASCENT ACADEMIES' TRUST,DELA SMITH,1,FALSE,director,19/07/12,,,RETIRED CHIEF EXECUTIVE (HEADTEACHER)
8906809,gb,EASTERSIDE ACADEMY,DELYTH LINACRE,1,FALSE,director,21/02/14,,,HEAD TEACHER
8438686,gb,PLYMOUTH CAST,DENIS ALEXANDER ANDERSON,1,FALSE,director,11/12/13,,,RETIRED
8333208,gb,LLANGROVE C E ACADEMY,DENISE CARIS MOREHEAD,1,FALSE,director,27/02/14,,,RETIRED
8441848,gb,BRENTSIDE PRIMARY ACADEMY,DENNIS BRISCOE,1,FALSE,director,12/03/13,11/07/13,,SALES MANAGER
8073873,gb,MARISH ACADEMY TRUST,DENNIS KITCHENER,1,FALSE,director,17/05/12,31/12/14,,NONE
8296921,gb,L.E.A.D. MULTI-ACADEMY TRUST,DERYN HARVEY,1,FALSE,director,16/11/12,26/11/14,,EDUCATION CONSULTANT
8905350,gb,WOODFIELD SCHOOL,DESIREE MARY LODGE PATCH,1,FALSE,director,20/02/14,,,HEADTEACHER
8076374,gb,FLYING HIGH TRUST,DEVON NATHANIEL ELLIOTT,1,FALSE,director,17/07/12,,,EXTENDED SCHOOLS SITE MANAGER
7633694,gb,GREENSHAW LEARNING TRUST,DIANA COMAN,1,FALSE,director,03/12/13,,,CONSULTANT
8441736,gb,FREEMAN'S ENDOWED CHURCH OF ENGLAND JUNIOR ACADEMY,DIANA HOWARD THOMAS,1,FALSE,director,12/03/13,,,HOUSE MOTHER
5398529,gb,OASIS COMMUNITY LEARNING,DIANA LESLEY MORRISON,1,FALSE,director,12/12/13,09/10/14,,HEADTEACHER
8340120,gb,THE PROPELLER ACADEMY TRUST,DIANA LINDSEY BATCHELOR,1,FALSE,director,09/02/16,,,PRINCIPAL COLLEGE OF FE
8296921,gb,L.E.A.D. MULTI-ACADEMY TRUST,DIANA OWEN,1,FALSE,director,16/11/12,,,CHIEF EXECUTIVE
8399801,gb,THE BISHOP WHEELER CATHOLIC ACADEMY TRUST,DIANE CATHERINE GASKIN,1,FALSE,director,12/02/13,,,GROUP TAX MANAGER
8073873,gb,MARISH ACADEMY TRUST,DIANE DALEY,1,FALSE,director,13/09/12,05/01/14,,NONE
8248173,gb,KIRK SANDALL ACADEMY TRUST,DIANE LESLEY DUNN,1,FALSE,director,01/01/16,,,EDUCATIONAL CONSULTANT
7348231,gb,THE KEMNAL ACADEMIES TRUST,DIANE LINDA KHANNA,1,TRUE,director,26/08/10,11/12/11,,HEADTEACHER
7348231,gb,THE KEMNAL ACADEMIES TRUST,DIANE LINDA WHITE,1,FALSE,director,17/08/10,17/08/10,,HEADTEACHER
9148738,gb,LEARNING IN HARMONY MULTI ACADEMY TRUST,DIANE MARY ROCHFORD,1,FALSE,director,01/09/14,,,HEAD TEACHER
8399801,gb,THE BISHOP WHEELER CATHOLIC ACADEMY TRUST,DIANE SANDERSON,1,FALSE,director,06/05/13,02/09/15,,SCHOOL BUSINESS MANAGER
7617529,gb,CREATIVE EDUCATION TRUST,DINAH VICTORIA CASSON,1,FALSE,director,13/05/12,31/08/15,,DESIGNER
8440868,gb,THE WYTHENSHAWE CATHOLIC ACADEMY TRUST,DOMINIC HAIRD HEMINGTON,1,FALSE,director,12/03/13,,,HEADTEACHER
7346144,gb,THE FALLIBROOME TRUST,DONALD ROBERT JONES,1,FALSE,director,01/12/10,13/08/14,,TEACHER
6182612,gb,THE DAVID ROSS EDUCATION TRUST,DONALD SPARGO ALLISTER,1,FALSE,director,07/11/11,07/03/14,,BISHOP
7543874,gb,KENNET SCHOOL ACADEMIES TRUST,DONALD STEWART MOTTRAM,1,FALSE,director,25/02/11,,,UNIVERSITY PROFESSOR
7690776,gb,STRATFORD-UPON-AVON SCHOOL,DONNA MARIE UDALL,1,FALSE,director,12/07/16,,,RESEARCHER
7663795,gb,MOULSHAM HIGH SCHOOL,DORA WINIFRED SIMMONDS,1,FALSE,secretary,09/06/11,31/12/11,,
8073873,gb,MARISH ACADEMY TRUST,DORCAS MBAVARIRA,1,FALSE,director,01/09/13,02/09/14,,FIRST AID AND WELFARE/TEACHING ASSISTANT
8098007,gb,THE ASCENT ACADEMIES' TRUST,DOROTHY ELLIOTT,1,FALSE,director,08/06/12,19/07/13,,RETIRED
8146661,gb,THE PAINSLEY CATHOLIC ACADEMY,DOROTHY LOWE,1,FALSE,director,29/08/12,,,RETIRED TEACHER
7491215,gb,MAGNA LEARNING TRUST,DOUGLAS CHARLES PEMBERY,1,FALSE,director,13/01/11,26/09/14,,NONE
7690776,gb,STRATFORD-UPON-AVON SCHOOL,DOUGLAS ROSS WADDELL,1,FALSE,director,12/07/16,,,COMPANY DIRECTOR
7827368,gb,CENTRAL LEARNING PARTNERSHIP TRUST,DOUGLAS SELKIRK,1,FALSE,director,28/10/11,,,CHIEF EXECUTIVE OFFICER
7633694,gb,GREENSHAW LEARNING TRUST,DUNCAN BOYD HOLDING,1,FALSE,director,01/06/11,06/10/14,,TEACHER
8149829,gb,EMLC ACADEMY TRUST,DUNCAN MILLS,1,FALSE,director,15/10/15,,,MANAGING DIRECTOR
7663795,gb,MOULSHAM HIGH SCHOOL,DUNCAN THOMAS ROBERTSON,1,FALSE,director,02/05/14,14/07/14,,RETIRED
7796938,gb,VYNERS LEARNING TRUST,DWAYNE THANDRAYEN,1,FALSE,director,01/02/15,18/05/15,,DIRECTOR
8107310,gb,THE SILVER BIRCH ACADEMY,EDWARD ALLEN,1,FALSE,secretary,25/01/13,24/03/14,,
8399801,gb,THE BISHOP WHEELER CATHOLIC ACADEMY TRUST,EDWARD ANTHONY GERARD DIAMOND,1,FALSE,director,06/05/13,,,CHARTERED ACCOUNTANT
7485466,gb,ALCESTER GRAMMAR SCHOOL,EDWIN KEITH DAVIES,1,FALSE,director,26/09/12,05/09/14,,COMPANY DIRECTOR
6864339,gb,GREENWOOD ACADEMIES TRUST,EDWINA CONSTANCE GRANT,1,FALSE,director,12/12/14,,,SELF EMPLOYED
8451749,gb,REACH2KENT ACADEMY TRUST,EILEEN BARBARA HARGREAVES,1,FALSE,director,09/07/13,16/12/14,,RETIRED
8179242,gb,THE STOUR ACADEMY TRUST,EILEEN DAVIES,1,FALSE,director,15/03/13,17/09/14,,HIGHER LEVEL TEACHING ASSISTANT
8657945,gb,INSPIRATIONAL LEARNING ACADEMIES TRUST,EILEEN MARY HARVEY,1,FALSE,director,20/08/13,,,RETIRED
7491215,gb,MAGNA LEARNING TRUST,ELAINE ALDRICH,1,FALSE,director,13/01/11,05/10/15,,NONE
8028375,gb,SPIRAL PARTNERSHIP TRUST,ELAINE GALLOWAY BRIDLE,1,FALSE,director,14/05/12,01/12/14,,DEPUTY HEADTEACHER
7543874,gb,KENNET SCHOOL ACADEMIES TRUST,ELAINE MARGARET PEARSON,1,FALSE,director,01/04/11,21/01/14,,NONE
7348231,gb,THE KEMNAL ACADEMIES TRUST,ELAINE MARIE THOMAS,1,FALSE,director,19/01/16,,,GLOBAL HR DIRECTOR
8248173,gb,KIRK SANDALL ACADEMY TRUST,ELAINE MORLEY,1,FALSE,director,15/11/12,28/02/15,,DEPUTY HEADTEACHER
7346144,gb,THE FALLIBROOME TRUST,ELAINE WILSON,1,FALSE,director,01/09/10,13/08/14,,SENIOR PROCUREMENT COMPLIANCE LEAD
7929429,gb,CHIPPING NORTON SCHOOL ACADEMY TRUST,ELAINE WOOD,1,FALSE,director,31/01/12,31/12/13,,ADMIN
8149829,gb,EMLC ACADEMY TRUST,ELINOR JEAN ANDERSON,1,FALSE,director,12/02/13,24/01/14,,DIRECTOR MANAGEMENT CONSULTANT
7543874,gb,KENNET SCHOOL ACADEMIES TRUST,ELISABETH CROSSMAN,1,FALSE,director,01/04/16,,,TELECOMMS MANAGER
7565242,gb,PENINSULA LEARNING TRUST,ELISE GEORGINA ALMA,1,FALSE,director,15/03/11,15/01/15,,SOLICITOR
7442789,gb,THE DE FERRERS TRUST,ELIZABETH ANN LAUGHLIN,1,FALSE,director,04/10/11,,,TEACHER
8149829,gb,EMLC ACADEMY TRUST,ELIZABETH ANNE PEARSON,1,FALSE,secretary,12/02/13,26/09/13,,
8718489,gb,NEW HAW COMMUNITY SCHOOL,ELIZABETH CARTER MCQUEEN,1,TRUE,director,04/10/13,04/10/13,,DEPUTY HEADTEACHER
8718489,gb,NEW HAW COMMUNITY SCHOOL,ELIZABETH CARTER- MCQUEEN,1,FALSE,director,04/10/13,,,DEPUTY HEADTEACHER
7929429,gb,CHIPPING NORTON SCHOOL ACADEMY TRUST,ELIZABETH CORLEY,1,FALSE,director,22/01/14,,,TEACHER
7962974,gb,SCHOOLSWORKS ACADEMY TRUST,ELIZABETH MARY SMART,1,FALSE,director,23/11/12,14/11/13,,ASSOCIATE LECTURER AT THE UNIVERSITY OF 
7929429,gb,CHIPPING NORTON SCHOOL ACADEMY TRUST,ELIZABETH MAVIS MACLEOD,1,FALSE,director,31/01/12,,,RETIRED PERSONNEL DIRECTOR
7346144,gb,THE FALLIBROOME TRUST,ELIZABETH MAY DURHAM,1,FALSE,director,01/09/10,13/08/14,,CLINICAL AUDIT FACILITATOR
7700556,gb,LONGFIELD ACADEMY TRUST,ELIZABETH TEMBY HART,1,FALSE,director,11/07/11,31/08/13,,RETIRED
7386086,gb,SCHOOL PARTNERSHIP TRUST ACADEMIES,EMANUELA SANI,1,FALSE,director,15/09/16,,,PROGRAMME MANAGER
6544825,gb,SENTAMU ACADEMY LEARNING TRUST,EMMA DAVIDSON,1,FALSE,director,28/09/10,06/10/14,,LEARNING MENTOR MANAGER
7805262,gb,GAWTHORPE COMMUNITY ACADEMY TRUST,EMMA JANE MCCARTHY,1,FALSE,director,14/01/16,,,POLICE OFFICER
7591948,gb,SOUTH CRAVEN ACADEMY TRUST,EMMA LOUISE BENN,1,FALSE,director,29/03/12,,,SALES OFFICE MANAGER
7638999,gb,JOHN HAMPDEN GRAMMAR SCHOOL,EMMA LOUISE LE NEVE FOSTER,1,FALSE,director,14/09/15,,,TEACHER
8718489,gb,NEW HAW COMMUNITY SCHOOL,EMMA LOUISE MACKENZIE,1,FALSE,secretary,04/10/13,,,
8248173,gb,KIRK SANDALL ACADEMY TRUST,EMMA MARIE MCKAY,1,FALSE,director,15/11/12,28/02/15,,CHARITY FUNDRAISER
7565242,gb,PENINSULA LEARNING TRUST,EMMA MARY KNOWLES,1,FALSE,director,15/01/15,,,ACCOUNTANT
8612100,gb,ODYSSEY EDUCATIONAL TRUST,EMMA PROUD,1,FALSE,director,16/07/13,,,HIGHER LEVEL TEACHING ASSISTAN
8418341,gb,ACORN ACADEMY CORNWALL,EMMA TENNANT,1,FALSE,secretary,01/06/13,,,
8248173,gb,KIRK SANDALL ACADEMY TRUST,EMMA TRACEY COCKETT,1,FALSE,director,15/11/12,22/10/14,,TEACHER
8028375,gb,SPIRAL PARTNERSHIP TRUST,EMMA-JAYNE MURPHY,1,FALSE,director,01/01/16,,,HR CONSULTANT
8438686,gb,PLYMOUTH CAST,ERIC HOWARD,1,FALSE,director,11/12/13,,,CONSULTANT
6625091,gb,ACADEMIES ENTERPRISE TRUST,ERIC LAURENCE WATTS,1,FALSE,director,09/04/13,08/05/14,,MANAGEMENT CONSULTANT
7493622,gb,QED ACADEMY TRUST,ERIC THOMAS MCKINNON,1,FALSE,director,14/01/11,,,CHARTERED ENGINEER
8107310,gb,THE SILVER BIRCH ACADEMY,ESER METIN,1,FALSE,director,15/06/12,,,LINGUIST
8905350,gb,WOODFIELD SCHOOL,EVELYN MARTHA CAROLE SHAFFRON,1,FALSE,director,02/06/14,24/03/15,,WELFARE OFFICER
8320065,gb,TRANSFORM TRUST,FATHER COLIN STEPHEN RUSHFORTH,1,FALSE,director,05/12/12,01/01/15,,PRIEST
7805262,gb,GAWTHORPE COMMUNITY ACADEMY TRUST,FAYE COATES,1,FALSE,director,07/11/13,,,ACCOUNTING TUTOR
7559614,gb,THE HERMITAGE ACADEMY TRUST,FEISAL JASSAT,1,TRUE,director,17/03/11,,,RETIRED
7559614,gb,THE HERMITAGE ACADEMY TRUST,FELICITY JANE SMITH,1,FALSE,director,02/11/15,,,PRINCIPAL
7588104,gb,SYNAPTIC TRUST,FELICITY MONFRIES,1,FALSE,director,01/04/11,31/12/11,,PERSONAL ASSISTANT/OFFICE MANA
7347930,gb,WESTCLIFF HIGH SCHOOL FOR BOYS LIMITED,FIONA COLWELL,1,FALSE,secretary,16/10/12,,,
7485466,gb,ALCESTER GRAMMAR SCHOOL,FIONA EILEEN MASON,1,FALSE,director,28/03/11,10/11/15,,BURSAR
7475515,gb,READING SCHOOL,FIONA JEAN POINTER,1,FALSE,director,14/03/11,03/09/11,,ESTATE PLANNING
6864339,gb,GREENWOOD ACADEMIES TRUST,FIONA JULIE CHURCH,1,FALSE,director,04/07/14,10/07/15,,UNIVERSITY PRO-VICE CHANCELLOR
7430317,gb,REDHILL ACADEMY TRUST,FIONA LOUISE GRAY,1,FALSE,director,19/09/11,03/10/11,,EDUCATIONAL PSYCHOLOGIST
7633694,gb,GREENSHAW LEARNING TRUST,FOYE KATHERINE WEATHERHEAD,1,FALSE,director,09/09/13,06/10/14,,TEACHER
8438686,gb,PLYMOUTH CAST,FRANCES BERNADETTE GUPPY,1,FALSE,director,20/11/13,,,HEADMISTRESS
7962974,gb,SCHOOLSWORKS ACADEMY TRUST,FRANCES LOUISE POPE,1,FALSE,secretary,10/06/15,,,
8195720,gb,THE WHITE HILLS PARK FEDERATION TRUST,FRANCES RUTH BRITTLE,1,FALSE,director,12/11/12,,,NOT APPLICABLE
6625091,gb,ACADEMIES ENTERPRISE TRUST,FRANK BUTLER,1,FALSE,director,24/08/09,26/04/12,,RETIRED
7638999,gb,JOHN HAMPDEN GRAMMAR SCHOOL,FRANK DOWNES,1,FALSE,director,06/06/11,07/07/15,,CONSULTANT- OIL INDUSTRY
7808732,gb,CARMEL EDUCATION TRUST,FREDERICK PETER MACKIE,1,FALSE,director,01/03/13,10/09/14,,HEAD TEACHER
8313108,gb,GREAT SANKEY HIGH SCHOOL,GABRIELE WEGNER,1,FALSE,director,18/06/13,17/04/14,,UNIVERSITY WIDENING PARTICIPATION OFFICE
7033915,gb,MALTBY LEARNING TRUST,GAIL BARBER,1,FALSE,director,29/04/10,17/05/13,,ADMINISTRATOR
7695544,gb,DENE MAGNA SCHOOL,GARETH BERRIMAN NUTT,1,FALSE,director,17/06/14,,,RETIRED
9343767,gb,SOMERSET ROAD EDUCATION TRUST,GARETH FLEMINGTON,1,FALSE,director,05/12/14,,,HEADTEACHER
7490390,gb,ST. JOSEPH'S COLLEGE EDMUND RICE ACADEMY TRUST,GARETH MICHAEL HIGGINS,1,FALSE,director,01/04/15,,,DIRECTOR
7890769,gb,REDDISH VALE ACADEMY TRUST,GARY JOHN VAN OSS,1,FALSE,secretary,16/12/14,,,
7633694,gb,GREENSHAW LEARNING TRUST,GARY MARTIN MILES,1,FALSE,director,10/06/16,,,FORMER DIRECTOR OF MANAGEMENT INSTITUTE
7475515,gb,READING SCHOOL,GARY PAUL BEAHAN,1,FALSE,director,01/07/11,01/09/13,,TEACHER
9148738,gb,LEARNING IN HARMONY MULTI ACADEMY TRUST,GARY ROLAND WILKIE,1,FALSE,director,01/09/14,,,CHIEF EXECUTIVE OFFICER
9343767,gb,SOMERSET ROAD EDUCATION TRUST,GAVIN ROY WALKER,1,FALSE,director,05/12/14,,,CHURCH MINISTER
8176019,gb,KENT CATHOLIC SCHOOLS' PARTNERSHIP,GEHAD HOMSEY,1,FALSE,director,31/01/13,04/12/13,,NONE
7346144,gb,THE FALLIBROOME TRUST,GEOFFREY MICHAEL GORTON,1,FALSE,director,16/08/10,,,FARMER
2336587,gb,LEIGH ACADEMIES TRUST,GEOFFREY NORMAN LEIGH,1,FALSE,director,19/01/89,01/09/07,,DIRECTOR
7805262,gb,GAWTHORPE COMMUNITY ACADEMY TRUST,GEOFFREY STUART TOTTLES,1,FALSE,director,11/10/11,,,SALES AGENT
8149829,gb,EMLC ACADEMY TRUST,GEORGE ARTHUR GYTE,1,FALSE,director,19/07/12,,,CONSULTANT
8248173,gb,KIRK SANDALL ACADEMY TRUST,GEORGE WILLIAM PEACOCK,1,FALSE,director,01/03/15,,,RETIRED
7597883,gb,THE MACCLESFIELD ACADEMY,GEORGE WILSON,1,FALSE,director,08/04/11,29/08/14,,NONE
7827368,gb,CENTRAL LEARNING PARTNERSHIP TRUST,GEORGETTA HOLLOWAY,1,FALSE,director,08/11/11,,,HEADTEACHER
8179242,gb,THE STOUR ACADEMY TRUST,GEORGINA ANN GLOVER,1,FALSE,director,14/08/12,18/09/15,,RETIRED
7588104,gb,SYNAPTIC TRUST,GEORGINA HARVEY,1,FALSE,director,01/04/11,,,COMMUNICATION SUPERVISOR
7565242,gb,PENINSULA LEARNING TRUST,GEORGINA JOY LOBB,1,FALSE,director,15/03/11,06/07/11,,FACULTY MANAGER MATHEMATICS
7944160,gb,THE DIOCESE OF WESTMINSTER ACADEMY TRUST,GERALDINE FREEAR,1,FALSE,director,09/02/12,,,HEAD
7808732,gb,CARMEL EDUCATION TRUST,GERARD VINCENT WIPER,1,FALSE,director,13/10/11,01/03/13,,MANAGING DIRECTOR
8176019,gb,KENT CATHOLIC SCHOOLS' PARTNERSHIP,GERMAINE MARY CAMPBELL,1,FALSE,director,09/07/14,,,CONSULTANT
8179242,gb,THE STOUR ACADEMY TRUST,GILLIAN LOIS ROGERS,1,FALSE,director,14/08/12,01/09/14,,POST OFFICE COUNTER ASSISTANT
7663795,gb,MOULSHAM HIGH SCHOOL,GILLIAN MARY STURMAN,1,FALSE,director,16/06/14,17/07/14,,RETIRED
7697158,gb,WEST KIRBY GRAMMAR SCHOOL,GLENICE ROBINSON,1,FALSE,director,07/07/11,31/08/13,,TEACHER
8906809,gb,EASTERSIDE ACADEMY,GLENNIS SMITH,1,FALSE,director,21/02/14,01/09/14,,DIRECTOR
8253770,gb,THE BISHOP KONSTANT CATHOLIC ACADEMY TRUST,GORDON ROSARIO,1,FALSE,director,20/11/12,21/05/14,,TRAINING MANAGER
8122579,gb,SEAFORD HEAD ACADEMY TRUST,GORDON VICTOR SIMS,1,FALSE,director,01/09/14,,,COMPANY DIRECTOR
8098007,gb,THE ASCENT ACADEMIES' TRUST,GRAEME ALEXANDER SHILLINGLAW,1,FALSE,director,19/07/12,01/10/15,,HEAD TEACHER
6544825,gb,SENTAMU ACADEMY LEARNING TRUST,GRAEME BROOK,1,FALSE,director,18/05/09,10/02/15,,SCHOOL EFFECTIVENESS OFFICER
7565242,gb,PENINSULA LEARNING TRUST,GRAEME FRANCIS BEATTIE,1,FALSE,secretary,24/05/13,12/12/13,,
8320065,gb,TRANSFORM TRUST,GRAHAM ARMITAGE,1,FALSE,director,05/12/12,01/01/15,,MUSEUM MANAGER
2336587,gb,LEIGH ACADEMIES TRUST,GRAHAM CHARLES CLEWES,1,TRUE,director,01/09/13,,,CEO MYT TRUST
2336587,gb,LEIGH ACADEMIES TRUST,GRAHAM JOHN BAKER,1,FALSE,director,27/11/07,19/08/11,,ENGINEER
5398529,gb,OASIS COMMUNITY LEARNING,GRAHAM JOHN MUNGEAM,1,FALSE,director,07/11/08,,,RETIRED
6864339,gb,GREENWOOD ACADEMIES TRUST,GRAHAM LESLIE FEEK,1,FALSE,director,20/04/12,,,ACCOUNTANT
7654164,gb,HEART OF ENGLAND SCHOOL,GRAHAM PHILIP PARRY,1,FALSE,director,01/06/11,,,DIRECTOR
8438686,gb,PLYMOUTH CAST,GRAHAM ROBERT JOHNSON,1,FALSE,director,11/12/13,,,RETIRED
7442789,gb,THE DE FERRERS TRUST,GRAHAM THOMAS MILNES,1,FALSE,director,17/11/10,03/09/15,,ACCOUNT MANAGER
8657945,gb,INSPIRATIONAL LEARNING ACADEMIES TRUST,GRAHAM TINSLEY,1,FALSE,director,01/09/13,,,RETIRED
7543874,gb,KENNET SCHOOL ACADEMIES TRUST,GRAHAM WARHAM,1,FALSE,director,01/04/11,,,TEACHER
7929429,gb,CHIPPING NORTON SCHOOL ACADEMY TRUST,GREGORY ANDREW LEDGARD-HOILE,1,FALSE,director,10/03/14,,,EDUCATION MANAGEMENT
8718489,gb,NEW HAW COMMUNITY SCHOOL,GREGORY DUNCAN BAIER,1,FALSE,director,18/09/14,,,IT MANAGER
8905350,gb,WOODFIELD SCHOOL,GREGORY FOLEY,1,FALSE,director,08/06/15,,,NONE
9484306,gb,TEACH POOLE,GREGORY JOHN NEILSON,1,FALSE,director,11/03/15,,,COMPANY DIRECTOR
7808732,gb,CARMEL EDUCATION TRUST,GREGORY PRICE,1,FALSE,director,01/11/11,01/03/13,,PRIEST
8718489,gb,NEW HAW COMMUNITY SCHOOL,GREGORY ROBERT OATES,1,FALSE,director,04/10/13,,,COMPANY DIRECTOR
